property_type,tenure,built_year,num_beds,num_baths,size_sqft,furnishing,subzone,planning_area,price,shop_dist,mrt_dist,commercials_dist,second_school_dist,primary_school_dist,density,available_unit_type_is_studio,available_unit_type_min_room,available_unit_type_max_room
hdb,tenure-100,2001,3,2,980,unspecified,senja,bukit panjang,556500.0,102.7660489735429,102.76622080473547,102.76607732106999,102.76664888721221,102.76594262983988,32277.164346295405,studio,1,5
condo,tenure-100,2023,4,4,2002,unspecified,tanjong rhu,kallang,5460000.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
house,freehold,2005,6,8,9300,unfurnished,anak bukit,bukit timah,14583300.0,102.76863827814879,102.76879998364045,102.76866493904589,102.76920378834619,102.76853832082422,7885.912090289547,other,4,6
hdb,tenure-100,1997,3,2,1292,partial,kampong java,kallang,976500.0,102.85237863867266,102.85253645964062,102.85240465274849,102.85293093770962,102.85228112971973,10009.505703422054,other,1,6
hdb,tenure-100,1992,3,2,1130,unspecified,marymount,bishan,824200.0,102.85073170956692,102.85089766661878,102.8507590788649,102.85131165201119,102.85062906909818,15080.69853877094,studio,1,5
condo,tenure-1000,2024,3,2,1033,unspecified,sunset way,clementi,2095800.0,102.77024213102116,102.77040277647254,102.77026861535178,102.77080403937559,102.77014284224794,5861.603900819588,studio,2,5
condo,tenure-100,2026,4,2,1356,unfurnished,joo seng,toa payoh,2430800.0,102.88699205620365,102.88715444171402,102.88701883068698,102.8875598583144,102.88689166764325,7709.042754445706,studio,1,5
other,freehold,2010,6,7,5369,unspecified,sembawang springs,sembawang,5124000.0,102.83018309554589,102.83036518440268,102.83021315186221,102.83081785059161,102.83007028091332,8268.146261597236,other,4,8
condo,tenure-100,2023,2,2,818,unspecified,tanjong rhu,kallang,1984500.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
condo,freehold,2024,3,3,1033,unspecified,bukit batok south,bukit batok,2240700.0,102.76714699072849,102.76730934470581,102.7671737596398,102.76771470445364,102.76704662442394,8265.057573073516,studio,1,5
condo,tenure-100,2024,4,3,1464,unspecified,sembawang springs,sembawang,2075800.0,102.83177582470327,102.83195814073567,102.83180591886445,102.83241135135103,102.83166286675619,8268.146261597236,other,1,5
hdb,tenure-100,2013,3,2,1001,partial,waterway east,punggol,638400.0,102.91449726624678,102.91467175000047,102.91452605600642,102.91510616903228,102.91438924660225,33964.54472199838,other,3,3
condo,tenure-100,2022,3,3,1119,unfurnished,coronation road,bukit timah,2832700.0,102.79956040931258,102.79972031462697,102.7995867704369,102.80011979838734,102.79946158677504,4694.407410006315,studio,1,5
condo,tenure-100,2024,2,2,786,unfurnished,central water catchment,central water catchment,1499400.0,102.7929906349344,102.79315568883293,102.79301785364025,102.79356751786128,102.7928885652386,0.2691159809142946,studio,1,5
condo,tenure-100,2023,3,2,947,unspecified,dhoby ghaut,museum,2729000.0,102.84962118540149,102.84977572176845,102.8496466523544,102.85016232511146,102.84952574814916,1441.4414414414414,other,1,3
condo,tenure-100,2023,2,2,818,unspecified,tanjong rhu,kallang,2517900.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
condo,tenure-100,2023,4,4,1604,unfurnished,moulmein,novena,3788400.0,102.84421227820445,102.84436923201474,102.84423814781617,102.84476163226437,102.84411531634187,6901.669758812616,studio,1,6
condo,freehold,2023,4,3,2206,partial,farrer court,bukit timah,6828900.0,102.80631242742349,102.80646943148884,102.80633830530512,102.80686195815997,102.80621543461304,11059.413027916966,studio,1,4
hdb,tenure-100,1980,3,2,990,partial,cheng san,ang mo kio,554400.0,102.85660161758354,102.85677085995515,102.85662953413251,102.85719272130721,102.856496904899,29371.141571622895,other,1,3
condo,freehold,2024,3,2,872,unspecified,potong pasir,toa payoh,1938100.0,102.87157295461633,102.87173345330922,102.87159941477162,102.87213434848802,102.87147375640387,18338.28821780629,other,1,4
condo,tenure-100,2023,2,1,700,unspecified,pearl's hill,outram,2080000.0,102.84270594070802,102.8428571379753,102.84273085144909,102.84323573657576,102.84261260961145,10897.435897435898,studio,1,8
house,tenure-100,1996,5,4,3200,unspecified,flora drive,pasir ris,2499000.0,102.97103746182795,102.97120437381066,102.9710649905089,102.9716206299515,102.97093421669746,15534.391534391536,studio,4,7
condo,tenure-100,2024,4,3,1518,partial,mountbatten,marine parade,3780000.0,102.89105811157006,102.89121254123685,102.89108356086032,102.89159888227772,102.89096274079724,5829.779776856125,studio,1,9
condo,freehold,2023,5,5,1819,partial,everton park,bukit merah,6002800.0,102.84099000352835,102.8411397673,102.84101467548767,102.84151492922004,102.84089757659237,12285.669340884064,other,1,6
condo,tenure-100,2017,3,3,1173,unspecified,waterway east,punggol,1512000.0,102.9202218977034,102.92039610552081,102.9202506415156,102.92082986207429,102.92011405198308,33964.54472199838,other,1,4
house,freehold,2025,4,5,4716,unspecified,mountbatten,marine parade,8059800.0,102.89573228383298,102.89588685122247,102.89575775607615,102.89627352173686,102.8956368261042,5829.779776856125,studio,4,7
condo,tenure-100,2023,3,2,1119,unspecified,dhoby ghaut,museum,3045000.0,102.84962118540149,102.84977572176845,102.8496466523544,102.85016232511146,102.84952574814916,1441.4414414414414,other,1,3
hdb,tenure-100,1988,4,2,1560,unspecified,bangkit,bukit panjang,966000.0,102.77450623310642,102.77467564132749,102.77453417706198,102.77509791316741,102.7744014174403,29179.769392033544,studio,1,5
condo,tenure-100,2023,4,4,1528,partial,moulmein,novena,3885000.0,102.84421227820445,102.84436923201474,102.84423814781617,102.84476163226437,102.84411531634187,6901.669758812616,studio,1,6
hdb,tenure-100,1987,3,2,1163,unspecified,tampines west,tampines,588000.0,102.93839156267732,102.93855637140568,102.93841874093262,102.93896758988193,102.93828964474382,22925.29926335175,other,2,4
condo,tenure-100,2023,4,4,1464,unspecified,faber,clementi,2793000.0,102.76278088330776,102.76293889015358,102.76280692810624,102.7633338279071,102.76268325888954,5652.815861632566,studio,1,5
hdb,tenure-100,1972,2,1,721,unspecified,taman jurong,jurong west,336000.0,102.72714595653736,102.72730755067302,102.72717259877513,102.72771109489364,102.7270460702676,26894.83258101462,studio,1,5
hdb,tenure-100,2017,3,2,1216,unspecified,keat hong,choa chu kang,698200.0,102.74783282018525,102.74800170563425,102.74786067699151,102.74842272825545,102.74772833476682,33379.96153173632,other,2,4
condo,tenure-100,2022,2,2,667,unspecified,fernvale,sengkang,1207500.0,102.87862618540022,102.87879991313844,102.87865484913492,102.87923252515391,102.87851864329355,24586.051179126945,other,1,5
condo,tenure-100,2024,3,2,1206,unfurnished,mountbatten,marine parade,2921100.0,102.89105811157006,102.89121254123685,102.89108356086032,102.89159888227772,102.89096274079724,5829.779776856125,studio,1,9
condo,tenure-100,2023,5,4,1991,partial,faber,clementi,3444000.0,102.76278088330776,102.76293889015358,102.76280692810624,102.7633338279071,102.76268325888954,5652.815861632566,studio,1,5
condo,tenure-100,2024,1,1,474,unspecified,bugis,downtown core,1564500.0,102.86011137665581,102.86026556579499,102.86013678579897,102.8606513349844,102.86001615819804,3176.302640970735,studio,1,6
condo,freehold,1999,3,3,1141,unspecified,institution hill,river valley,2625000.0,102.84177468193054,102.84192790579482,102.84179993023913,102.84231136350918,102.84168007264792,8023.433520122262,other,3,4
hdb,tenure-100,1985,3,2,893,unspecified,bedok south,bedok,525000.0,102.94880938591275,102.94896741725987,102.94883543528817,102.94936238466764,102.94871174236835,15577.352950989223,other,2,4
other,freehold,1980,4,3,1800,unspecified,sembawang hills,ang mo kio,7035000.0,102.83752072361764,102.83769077247435,102.8375487744519,102.83811457043787,102.83741550264779,7657.909446618223,other,2,10
condo,tenure-100,2026,3,3,1044,unspecified,joo seng,toa payoh,1942500.0,102.88699205620365,102.88715444171402,102.88701883068698,102.8875598583144,102.88689166764325,7709.042754445706,studio,1,5
hdb,tenure-100,2015,3,2,990,unspecified,northland,yishun,564900.0,102.84715826608526,102.84733927178762,102.8471881420259,102.84778933835304,102.84704613427915,18530.7743216413,other,3,5
hdb,tenure-100,1967,2,1,645,unfurnished,braddell,toa payoh,446200.0,102.85333186740077,102.85349399913692,102.85335859952328,102.8538988125506,102.8532316395639,21985.65665620798,other,2,4
bungalow,freehold,2010,4,4,2800,unspecified,serangoon garden,serangoon,7539100.0,102.8685296783855,102.86869596839499,102.86855710319162,102.86911074930326,102.86842682756408,11934.374173061657,other,1,10
hdb,tenure-100,1993,4,2,1377,unspecified,pasir ris drive,pasir ris,714000.0,102.96236238770055,102.96252965501427,102.96238997554589,102.9629467644498,102.96225891862844,33186.9740212221,studio,1,6
condo,tenure-100,2017,4,3,1410,partial,anchorvale,sengkang,1942500.0,102.89765780386358,102.89783125537181,102.89768642163737,102.89826320212468,102.89755043560376,32150.73160954099,other,2,5
condo,tenure-100,2016,3,3,1152,unspecified,sembawang central,sembawang,1510800.0,102.8240606615341,102.82424341087561,102.82409082785098,102.82469766159879,102.82394743044486,36197.2123985854,other,3,5
hdb,tenure-100,1969,3,1,689,unspecified,boon teck,toa payoh,357000.0,102.85497508032138,102.85513644980927,102.85500168548067,102.85553943540036,102.85487533321331,35013.1358968235,other,1,4
condo,freehold,2025,3,2,1055,unspecified,frankel,bedok,2446500.0,102.91494511088095,102.91510146184991,102.91497088026587,102.91549240567188,102.9148485278434,8026.34334783924,other,3,5
condo,freehold,2024,3,3,1163,unspecified,balestier,novena,2748900.0,102.85320857609288,102.85336818302349,102.85323488765852,102.8537669429852,102.8531099406906,16832.762379321084,other,1,4
hdb,tenure-100,2017,3,2,1238,fully,bukit batok west,bukit batok,953400.0,102.74807879738087,102.74824231536894,102.74810576013043,102.74865046893501,102.74797769729471,28436.018957345972,other,2,5
condo,freehold,2025,2,2,786,unspecified,nassim,tanglin,2192400.0,102.8356862316701,102.83584415947146,102.83571226349666,102.83623889629501,102.83558865566539,4541.768045417681,studio,2,4
house,freehold,2010,5,7,7700,unspecified,bukit batok south,bukit batok,9135000.0,102.76725119989605,102.76741354415798,102.76727796718936,102.76781888059583,102.76715083971709,8265.057573073516,other,1,5
condo,tenure-100,2024,2,1,527,unspecified,bugis,downtown core,1470000.0,102.85884198088863,102.85899603782941,102.85886736800815,102.85938149025851,102.85874684583538,3176.302640970735,studio,1,3
hdb,tenure-100,1984,3,2,1108,unspecified,balestier,novena,651000.0,102.85824407159065,102.85840403330623,102.85827044226619,102.8588036431127,102.8581452123208,16832.762379321084,other,3,4
hdb,tenure-100,2018,3,2,1001,fully,chong boon,ang mo kio,1050000.0,102.86201992884689,102.86218781423003,102.86204761937688,102.8626064212215,102.86191607192816,24568.88559243464,other,2,4
hdb,tenure-100,2017,3,2,1001,unspecified,bendemeer,kallang,960800.0,102.86369219474804,102.86384964209726,102.8637181466204,102.86424322260919,102.86359492121858,27287.914003486345,other,2,3
condo,tenure-100,2023,5,4,1453,unspecified,sembawang east,sembawang,1575000.0,102.83255024377982,102.83273365239621,102.8325805199347,102.83318948246676,102.83243659670836,22872.971903442816,other,2,5
condo,freehold,2023,1,1,603,unspecified,tyersall,tanglin,1365000.0,102.80709408088998,102.80725102740054,102.80711994918681,102.80764341595602,102.80699712436474,1797.7111615623407,other,1,5
hdb,tenure-100,2017,3,2,1001,partial,woodlands east,woodlands,546000.0,102.8075474834509,102.80773088447712,102.8075777582748,102.8081867002619,102.80743384166065,38762.48286665361,other,3,4
condo,freehold,2023,3,3,1130,unspecified,ridout,tanglin,3147900.0,102.81207913577222,102.81223542581692,102.81210489473492,102.81262623965007,102.81198259319116,778.7683164258633,other,1,6
condo,tenure-1000,2008,1,2,872,unspecified,institution hill,river valley,1554000.0,102.84340391786904,102.84355708517923,102.84342915676176,102.84394040704474,102.84330934422373,8023.433520122262,other,1,2
condo,tenure-100,2025,2,2,947,unspecified,holland drive,queenstown,2878200.0,102.79692159587546,102.79707847000459,102.79694745208859,102.79747068661082,102.79682468520329,26938.602082005524,other,1,5
condo,tenure-100,2024,3,2,1302,unspecified,mountbatten,marine parade,2887500.0,102.89105811157006,102.89121254123685,102.89108356086032,102.89159888227772,102.89096274079724,5829.779776856125,studio,1,9
hdb,tenure-100,2016,3,2,1001,partial,waterway east,punggol,638400.0,102.9124058434944,102.91258095134542,102.9124347372043,102.91301686703841,102.91229743026359,33964.54472199838,other,2,5
hdb,tenure-100,2001,3,2,1270,unspecified,saujana,bukit panjang,630000.0,102.76732335361473,102.76749497869797,102.7673516668136,102.76792256680771,102.76721713988272,38400.0,studio,1,5
hdb,tenure-100,1988,3,2,1108,unspecified,yunnan,jurong west,480900.0,102.69122241511243,102.69138529643325,102.69124927166047,102.69179193244109,102.69112171770725,30594.207496713952,other,2,4
condo,tenure-100,2023,2,1,635,unspecified,kovan,hougang,1268400.0,102.89004717804559,102.89021471656983,102.89007481087398,102.89063248755198,102.88994353934277,12732.218002668582,other,1,5
condo,tenure-100,2024,3,2,883,unspecified,pasir panjang 2,queenstown,1882600.0,102.79306274958422,102.7932136259073,102.79308760673327,102.79359146278067,102.79296962189274,3586.497890295359,other,1,6
hdb,tenure-100,1978,3,2,990,unspecified,bedok north,bedok,627900.0,102.94123787434043,102.94139764248267,102.94126421299346,102.94179677521092,102.94113913552296,25545.463058338795,studio,1,5
condo,tenure-100,2026,2,2,732,unfurnished,anson,downtown core,1912000.0,102.84638750424246,102.84653692114709,102.84641211843856,102.84691125057452,102.84629529597402,775.1937984496124,studio,1,5
condo,tenure-100,2023,4,4,1529,unspecified,moulmein,novena,3727500.0,102.84421227820445,102.84436923201474,102.84423814781617,102.84476163226437,102.84411531634187,6901.669758812616,studio,1,6
condo,tenure-1000,2024,3,2,872,partial,sunset way,clementi,1365000.0,102.77024213102116,102.77040277647254,102.77026861535178,102.77080403937559,102.77014284224794,5861.603900819588,studio,2,5
condo,freehold,2009,3,3,1313,unspecified,nassim,tanglin,3150000.0,102.8360873226623,102.83624496754364,102.83611330736397,102.83663902597564,102.83598992509148,4541.768045417681,other,3,4
hdb,tenure-100,2017,3,2,1001,unspecified,yishun east,yishun,577500.0,102.84889300686073,102.84907185925428,102.84892252412955,102.84951676278062,102.84878223314445,34290.3973322783,other,1,3
apartment,freehold,2008,1,1,656,unspecified,kembangan,bedok,1049000.0,102.91520888524839,102.91536723981041,102.91523498837226,102.91576298740443,102.91511103850999,15691.366816068361,other,1,2
condo,freehold,2014,3,2,2067,unspecified,frankel,bedok,3137400.0,102.92570697037071,102.9258649723457,102.92573301479214,102.9262598729378,102.92560934580713,8026.34334783924,studio,1,6
house,tenure-100,2013,4,4,2885,unspecified,yio chu kang east,ang mo kio,3348300.0,102.85898082070344,102.85915250996298,102.85900914483662,102.85958023759711,102.85887456468338,2255.7602449111123,other,3,5
condo,freehold,2023,1,1,463,unspecified,moulmein,novena,1471000.0,102.83991624766742,102.84007390543425,102.83994223452564,102.84046799416154,102.83981884189392,6901.669758812616,studio,1,5
condo,tenure-100,2025,2,2,743,unspecified,city hall,downtown core,2205000.0,102.86012032888114,102.86027411586488,102.86014567103736,102.86065892084518,102.86002536406855,112.5809175344779,other,1,3
hdb,tenure-100,2000,3,2,1001,partial,jurong west central,jurong west,575400.0,102.70809524847124,102.70825816724948,102.70812211130365,102.7086648904187,102.70799452710698,45396.938412246345,studio,1,5
bungalow,tenure-1000,2010,6,6,7000,unspecified,northshore,punggol,8190000.0,102.90309869214252,102.9032759023199,102.90312793601194,102.90371685999979,102.90298895312671,335.5704697986577,studio,4,8
condo,freehold,2025,4,3,1389,partial,fort canning,museum,3727500.0,102.84953065484088,102.84968394429893,102.84955591409609,102.85006755806786,102.84943600403412,488.8088500128634,other,1,5
